x0,y0,z0,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,label
0.23496022820472717,0.6767555475234985,-2.4549981958443823e-07,0.2721095681190491,0.5806525349617004,-0.009221927262842655,0.31816592812538147,0.47200819849967957,-0.029900098219513893,0.331665962934494,0.3837815523147583,-0.049953099340200424,0.32719388604164124,0.3131547272205353,-0.06637267023324966,0.34872955083847046,0.502028226852417,-0.05222444236278534,0.4435294568538666,0.531020998954773,-0.08157172799110413,0.41955092549324036,0.5507095456123352,-0.09359143674373627,0.38402384519577026,0.5475418567657471,-0.09862325340509415,0.34504175186157227,0.5719643831253052,-0.06238074228167534,0.4450893998146057,0.5967504382133484,-0.07956598699092865,0.41965770721435547,0.6083152890205383,-0.0741872489452362,0.3829343318939209,0.6025009751319885,-0.07268161326646805,0.3408706784248352,0.6454187035560608,-0.07211171835660934,0.43180209398269653,0.663671612739563,-0.08214171230792999,0.4039759635925293,0.6711133718490601,-0.06162085756659508,0.3689354956150055,0.6648762226104736,-0.05041028931736946,0.33634084463119507,0.715478241443634,-0.08239752799272537,0.40584373474121094,0.7216147780418396,-0.08165773749351501,0.37982621788978577,0.7235113382339478,-0.061012446880340576,0.3489285707473755,0.717529296875,-0.04863651841878891,THUMBS UP
0.23833076655864716,0.688821017742157,-2.4469366621815425e-07,0.27473151683807373,0.5945625305175781,-0.011605916544795036,0.3222314119338989,0.4829869568347931,-0.03364314138889313,0.33876165747642517,0.392708420753479,-0.053816307336091995,0.3343660533428192,0.3206268846988678,-0.06986533105373383,0.34513792395591736,0.5124325752258301,-0.060397811233997345,0.44321534037590027,0.5384076237678528,-0.09031735360622406,0.4184439778327942,0.5571773052215576,-0.10108999162912369,0.38288551568984985,0.55406653881073,-0.10545174777507782,0.34103772044181824,0.5822108387947083,-0.06938140094280243,0.44518500566482544,0.6054165959358215,-0.0881529450416565,0.4181157946586609,0.6169812083244324,-0.08146952092647552,0.38183537125587463,0.6116260290145874,-0.07901960611343384,0.3378755450248718,0.6556929349899292,-0.07761149108409882,0.43444114923477173,0.6749027967453003,-0.08935712277889252,0.4047079384326935,0.6809509992599487,-0.06801412254571915,0.36866098642349243,0.6735439300537109,-0.056233782321214676,0.33534741401672363,0.726472020149231,-0.08633416891098022,0.4075685143470764,0.7335350513458252,-0.08726516366004944,0.38029026985168457,0.7341996431350708,-0.06733904033899307,0.3483577370643616,0.7264549732208252,-0.05558158829808235,THUMBS UP
0.24353502690792084,0.6965632438659668,-2.2956369605253713e-07,0.278947114944458,0.6044074892997742,-0.013599839992821217,0.3286862373352051,0.49097129702568054,-0.03590303286910057,0.3477914035320282,0.4016772508621216,-0.055808890610933304,0.3437636196613312,0.3289348781108856,-0.07139494270086288,0.34271568059921265,0.5198005437850952,-0.06414079666137695,0.4432583451271057,0.546080470085144,-0.09523274749517441,0.42032697796821594,0.5657294392585754,-0.10602574795484543,0.38548579812049866,0.5624480247497559,-0.1102757379412651,0.33697137236595154,0.5890215635299683,-0.07255303859710693,0.4461458921432495,0.6132220029830933,-0.0926942229270935,0.42014190554618835,0.6250318288803101,-0.0857069119811058,0.3828609883785248,0.6200960278511047,-0.0829303115606308,0.33375000953674316,0.6620486378669739,-0.08026980608701706,0.4358457326889038,0.6818774938583374,-0.09270188957452774,0.40745460987091064,0.6879950165748596,-0.07117026299238205,0.37146273255348206,0.6804454922676086,-0.05932145193219185,0.332716703414917,0.7332248687744141,-0.08863123506307602,0.4105850160121918,0.7405793070793152,-0.08982125669717789,0.38412630558013916,0.7411566972732544,-0.07012130320072174,0.3511209189891815,0.7326756715774536,-0.058741480112075806,THUMBS UP
0.24506962299346924,0.6992365717887878,-2.3752529898501962e-07,0.27910280227661133,0.6116988062858582,-0.016200849786400795,0.3297955095767975,0.4982075095176697,-0.03981310501694679,0.34805986285209656,0.40946441888809204,-0.0599856860935688,0.34456178545951843,0.3342673182487488,-0.07555225491523743,0.3385434150695801,0.5263082981109619,-0.07251809537410736,0.44320061802864075,0.5507009625434875,-0.10458783805370331,0.42057710886001587,0.5716438293457031,-0.11412342637777328,0.38503801822662354,0.5681289434432983,-0.11766384541988373,0.3326512277126312,0.5937552452087402,-0.07986970990896225,0.44508832693099976,0.6186583638191223,-0.10176336020231247,0.41738566756248474,0.6323406100273132,-0.09327205270528793,0.37780219316482544,0.6269497871398926,-0.0896148830652237,0.3298627734184265,0.6653831601142883,-0.08636582642793655,0.43534907698631287,0.68508380651474,-0.10037530213594437,0.40614941716194153,0.6928825974464417,-0.07826238870620728,0.3688753545284271,0.6857556700706482,-0.06633458286523819,0.33029091358184814,0.735461950302124,-0.09358091652393341,0.4095155596733093,0.7431649565696716,-0.09769527614116669,0.38209328055381775,0.7448123693466187,-0.07964110374450684,0.34799641370773315,0.7365911602973938,-0.06940644234418869,THUMBS UP
0.24623075127601624,0.7018285989761353,-2.3511792335284554e-07,0.28076374530792236,0.6157207489013672,-0.017604390159249306,0.3313177824020386,0.502814531326294,-0.04087004065513611,0.3496135473251343,0.41526180505752563,-0.06048496067523956,0.34634020924568176,0.34076789021492004,-0.07527951896190643,0.337439626455307,0.5300748944282532,-0.07078803330659866,0.44092267751693726,0.5533223152160645,-0.10338620841503143,0.41814297437667847,0.5721320509910583,-0.11399505287408829,0.3827458918094635,0.5675942301750183,-0.11828044056892395,0.3311351239681244,0.597203254699707,-0.07728862762451172,0.4441389739513397,0.6223105788230896,-0.10001343488693237,0.415854275226593,0.6348195672035217,-0.09242327511310577,0.37685227394104004,0.6299445033073425,-0.08910460025072098,0.3285192847251892,0.6679500341415405,-0.08335448801517487,0.4349154829978943,0.6889070272445679,-0.09831134229898453,0.40508759021759033,0.6952851414680481,-0.07770729064941406,0.3677103519439697,0.6883619427680969,-0.06640899181365967,0.3293348550796509,0.7372512817382812,-0.09028607606887817,0.40851351618766785,0.7469452619552612,-0.09529337286949158,0.3806518614292145,0.7465949058532715,-0.07884301990270615,0.3460749685764313,0.7378866672515869,-0.06957536190748215,THUMBS UP
0.24711717665195465,0.7013621926307678,-2.3242461111294688e-07,0.28117650747299194,0.616374135017395,-0.01788030005991459,0.33211591839790344,0.5017696619033813,-0.04094052314758301,0.34917744994163513,0.41493672132492065,-0.06001211702823639,0.34424206614494324,0.34116771817207336,-0.07445944100618362,0.3379145562648773,0.5304000377655029,-0.07310865074396133,0.4424484074115753,0.5544623136520386,-0.10517655313014984,0.4198310673236847,0.5730385780334473,-0.11563847959041595,0.38406288623809814,0.5679991841316223,-0.12005385756492615,0.33083784580230713,0.5979794859886169,-0.07914470881223679,0.4459921717643738,0.6227836012840271,-0.10178772360086441,0.417826384305954,0.6348775625228882,-0.09421883523464203,0.37790119647979736,0.629576563835144,-0.0910613089799881,0.32835760712623596,0.6691029071807861,-0.08450905233621597,0.4359375834465027,0.688088059425354,-0.09936175495386124,0.406650573015213,0.6939001083374023,-0.07916545122861862,0.3687194883823395,0.6870238780975342,-0.06824518740177155,0.32994136214256287,0.7383598685264587,-0.09062819182872772,0.4100944697856903,0.7447692155838013,-0.09584993124008179,0.38251492381095886,0.7435793280601501,-0.07971681654453278,0.34706178307533264,0.7350865602493286,-0.07076021283864975,THUMBS UP
0.24806725978851318,0.7015562057495117,-2.2088504181283497e-07,0.28211137652397156,0.6175656914710999,-0.01840951293706894,0.3319336175918579,0.5030858516693115,-0.04184970632195473,0.34855878353118896,0.4157875180244446,-0.06116960197687149,0.3443504273891449,0.34224286675453186,-0.07578018307685852,0.3374105393886566,0.5306406617164612,-0.0742010846734047,0.44235503673553467,0.5542781352996826,-0.10668697208166122,0.42036837339401245,0.5725434422492981,-0.11704166978597641,0.3846399188041687,0.5680704712867737,-0.12120058387517929,0.3304721415042877,0.5981553196907043,-0.07994315028190613,0.4460691809654236,0.62321537733078,-0.10324389487504959,0.4183192849159241,0.6354892253875732,-0.09555360674858093,0.37843674421310425,0.630404531955719,-0.09211745113134384,0.3281286954879761,0.6689947247505188,-0.08505722135305405,0.43592602014541626,0.6885719895362854,-0.10057814419269562,0.4067375659942627,0.6941461563110352,-0.08032193779945374,0.368935227394104,0.6869487762451172,-0.06914445012807846,0.3297778069972992,0.7376903891563416,-0.09094976633787155,0.4103078842163086,0.744762659072876,-0.09667731821537018,0.38268032670021057,0.7438024878501892,-0.08061665296554565,0.34711217880249023,0.7353267669677734,-0.07158508896827698,THUMBS UP
0.2505985498428345,0.7007359266281128,-2.1819371909259644e-07,0.2836475372314453,0.6174821853637695,-0.01915847696363926,0.3338644504547119,0.5026050209999084,-0.042939890176057816,0.35183387994766235,0.4161013066768646,-0.062477365136146545,0.3470529019832611,0.34218519926071167,-0.0774146094918251,0.3377452492713928,0.53048175573349,-0.07579360157251358,0.44367966055870056,0.5524811744689941,-0.10917645692825317,0.421686589717865,0.5720165967941284,-0.12019757181406021,0.385928750038147,0.5683803558349609,-0.12466030567884445,0.33021122217178345,0.5976225137710571,-0.08145824074745178,0.44666436314582825,0.6218892931938171,-0.105535589158535,0.4187190532684326,0.63374263048172,-0.09825049340724945,0.37850648164749146,0.6287346482276917,-0.09503461420536041,0.32797643542289734,0.6680819988250732,-0.08652441203594208,0.4361891746520996,0.6868377923965454,-0.10221737623214722,0.4066123962402344,0.692159116268158,-0.08184552192687988,0.36867859959602356,0.6854442954063416,-0.0706876590847969,0.3301547169685364,0.7363730072975159,-0.092490054666996,0.4105076789855957,0.7425220012664795,-0.09825236350297928,0.3827928304672241,0.7415153980255127,-0.08213122934103012,0.3475413918495178,0.7335614562034607,-0.0731162279844284,THUMBS UP
0.2505600154399872,0.70035320520401,-2.3105529578515416e-07,0.28448042273521423,0.6170554757118225,-0.01926272176206112,0.334724098443985,0.5023448467254639,-0.04277915880084038,0.352985680103302,0.41604292392730713,-0.062122516334056854,0.3486524224281311,0.34188762307167053,-0.07674786448478699,0.3373807370662689,0.5294398069381714,-0.07475209981203079,0.44340604543685913,0.5525839328765869,-0.10882826149463654,0.42125627398490906,0.572033703327179,-0.12076038867235184,0.3843763768672943,0.5679248571395874,-0.1258772611618042,0.3297467529773712,0.5960839986801147,-0.08064045757055283,0.4466424584388733,0.6214773654937744,-0.10539763420820236,0.4181479513645172,0.6337392330169678,-0.098772332072258,0.3771171271800995,0.6293096542358398,-0.09609691798686981,0.3273051083087921,0.6668950319290161,-0.08606093376874924,0.4371318817138672,0.687406599521637,-0.10186991095542908,0.4068987965583801,0.6923463344573975,-0.0815112516283989,0.3677709996700287,0.6859002113342285,-0.07047199457883835,0.3288934528827667,0.7357385158538818,-0.09252779185771942,0.4103710353374481,0.7436925768852234,-0.09814222902059555,0.3835943341255188,0.7420238256454468,-0.08223927021026611,0.3483894169330597,0.7340260744094849,-0.07352853566408157,THUMBS UP
0.251453161239624,0.6999704837799072,-2.2969850022036553e-07,0.2855679392814636,0.6158677339553833,-0.018958674743771553,0.33581310510635376,0.5018904209136963,-0.04264257475733757,0.35470449924468994,0.415765643119812,-0.062367454171180725,0.3516988754272461,0.3412691354751587,-0.07737800478935242,0.3386754095554352,0.5281421542167664,-0.07486824691295624,0.44508039951324463,0.5532575845718384,-0.10916601866483688,0.4229070842266083,0.5737284421920776,-0.12096501886844635,0.3858916163444519,0.5698582530021667,-0.12594734132289886,0.3302624523639679,0.5947948694229126,-0.08127611875534058,0.4475240111351013,0.6215364336967468,-0.10593395680189133,0.4195115268230438,0.6341824531555176,-0.09928730130195618,0.3789389133453369,0.629683792591095,-0.09687473624944687,0.32732072472572327,0.6659043431282043,-0.087226502597332,0.4382641017436981,0.6874023079872131,-0.10328736156225204,0.40809938311576843,0.6923778057098389,-0.0829717293381691,0.36904945969581604,0.6856056451797485,-0.07208389788866043,0.3285701870918274,0.7350883483886719,-0.09418363869190216,0.4118567705154419,0.7437784671783447,-0.10009771585464478,0.38553640246391296,0.7423539161682129,-0.08425100147724152,0.3501946032047272,0.7341374158859253,-0.07560223340988159,THUMBS UP
